"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 평창군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 평창군 평창읍 계장리","2**","단독","8m미만","183.25","940","201508","21~31","27,000","2005","옥고개길"
"강원도 평창군 평창읍 노론리","5*","단독","8m미만","49.84","452","201501","21~31","3,200","2009","서동로"
"강원도 평창군 평창읍 노론리","3**","단독","8m미만","129.36","660","201506","21~30","11,577","2004","고길천로"
"강원도 평창군 평창읍 뇌운리","1**","단독","8m미만","40.38","240","201509","11~20","8,000","2014","건강마을길"
"강원도 평창군 평창읍 뇌운리","1**","단독","8m미만","75.39","364","201504","1~10","6,600","2014","건강마을길"
"강원도 평창군 평창읍 뇌운리","8*","단독","8m미만","60.09","428","201512","21~31","9,500","2015","건강마을길"
"강원도 평창군 평창읍 뇌운리","1**","단독","8m미만","92.07","661","201506","21~30","15,000","2015","뇌운계곡로"
"강원도 평창군 평창읍 다수리","2**","단독","8m미만","95.35","344","201502","21~28","12,000","2007","숫돌고개길"
"강원도 평창군 평창읍 다수리","2**","단독","8m미만","35.26","435","201508","21~31","2,500","1999","뇌운계곡로"
"강원도 평창군 평창읍 다수리","2**","단독","-","102.6","794","201501","11~20","9,950","2014","뇌운계곡로"
"강원도 평창군 평창읍 다수리","2**","단독","8m미만","99.9","795","201501","1~10","9,990","2014","뇌운계곡로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","80.8","654","201508","11~20","14,900","2013","평창강로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","137.08","738","201512","11~20","15,000","2011","평창강로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","120.4","825","201510","11~20","13,000","2012","평창강로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","165.33","836","201502","11~20","21,000","2008","평창강로"
