"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 횡성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 횡성군 둔내면 둔방내리","3**","단독","8m미만","71.22","496","201502","21~28","11,000","1962","경강로"
"강원도 횡성군 둔내면 마암리","6**","단독","8m미만","112.54","257","201503","1~10","7,500","2006","갑천로"
"강원도 횡성군 둔내면 마암리","3**","단독","8m미만","84.06","591","201509","1~10","15,850","2014","경강로"
"강원도 횡성군 둔내면 삽교리","1***","단독","8m미만","50.2","248","201507","11~20","4,000","2002","청태산로466번길"
"강원도 횡성군 둔내면 삽교리","3**","단독","8m미만","64.34","285","201509","11~20","7,320","1998","화동삽교로"
"강원도 횡성군 둔내면 삽교리","1***","단독","8m미만","79.81","315","201506","21~30","9,500","2003","청태산로466번길"
"강원도 횡성군 둔내면 삽교리","2**","단독","8m미만","98.26","337","201503","21~31","15,400","2014","경강로구두미1길"
"강원도 횡성군 둔내면 삽교리","1***","단독","8m미만","55.32","342","201505","21~31","8,500","2003","청태산로466번길"
"강원도 횡성군 둔내면 삽교리","4**","단독","8m미만","63.23","460","201512","11~20","12,000","2008","삽교로"
"강원도 횡성군 둔내면 삽교리","1**","단독","8m미만","92.12","495","201507","1~10","14,250","2008","경강로구두미1길"
"강원도 횡성군 둔내면 삽교리","8**","단독","8m미만","139.2","507","201509","11~20","7,000","2005","삽교로"
"강원도 횡성군 둔내면 삽교리","5**","단독","8m미만","203.65","825","201504","1~10","35,707","2006","삽교로"
"강원도 횡성군 둔내면 석문리","6**","단독","8m미만","147.14","278","201508","1~10","12,098","2013","경강로석문1길"
"강원도 횡성군 둔내면 석문리","3*","단독","8m미만","45","478","201509","1~10","3,500","1990","석문길"
"강원도 횡성군 둔내면 영랑리","2*","다가구","8m미만","80.2","495","201505","21~31","6,310","2003","강변로영랑6길"
"강원도 횡성군 둔내면 우용리","4**","단독","8m미만","82.75","660","201507","1~10","18,250","2014","null"
"강원도 횡성군 둔내면 우용리","1**","단독","8m미만","148.25","820","201505","21~31","13,000","2014","우용로45번길"
"강원도 횡성군 둔내면 자포곡리","4**","단독","12m미만","186.9","311","201503","1~10","17,000","1983","둔내로"
"강원도 횡성군 둔내면 자포곡리","2**","단독","8m미만","159.12","660","201508","11~20","12,000","2010","청태산로147번길"
"강원도 횡성군 둔내면 조항리","2**","단독","8m미만","94.91","470","201505","11~20","19,500","2011","조항로190번길"
"강원도 횡성군 둔내면 조항리","4**","단독","8m미만","95.58","692","201501","21~31","14,470","2014","조항로159번길"
"강원도 횡성군 둔내면 조항리","7**","단독","8m미만","72","1034","201508","11~20","14,300","1994","강변로조항1길"
"강원도 횡성군 둔내면 조항리","7**","단독","8m미만","72","1034","201511","1~10","14,300","1994","강변로조항1길"
"강원도 횡성군 둔내면 현천리","5**","단독","8m미만","140.4","175","201501","1~10","18,100","2006","현천북길"
"강원도 횡성군 둔내면 현천리","1**","단독","8m미만","72","311","201507","11~20","9,500","1978","경강로현천11길"
"강원도 횡성군 둔내면 현천리","2**","단독","8m미만","116.33","508","201504","21~30","8,500","2008","경강로현천9길"
"강원도 횡성군 둔내면 현천리","9**","단독","8m미만","132.89","651","201510","1~10","19,000","2008","현천북3길"
"강원도 횡성군 둔내면 현천리","3**","단독","8m미만","126.72","693","201503","11~20","25,000","2015","현천남길"
"강원도 횡성군 둔내면 현천리","3**","단독","-","126.72","722","201503","11~20","25,000","2015","현천남길"
"강원도 횡성군 둔내면 현천리","3**","단독","-","126.72","726","201503","21~31","25,000","2015","현천남길"
"강원도 횡성군 둔내면 화동리","2**","단독","8m미만","86.68","333","201509","21~30","3,300","1998","경강로화동5길"
"강원도 횡성군 둔내면 화동리","5**","단독","8m미만","55.32","450","201506","21~30","5,700","2008","경강로화동1길"
"강원도 횡성군 둔내면 화동리","3**","단독","8m미만","164.46","508","201505","1~10","12,800","1996","경강로화동3길"
"강원도 횡성군 둔내면 화동리","2**","단독","12m미만","66.6","627","201509","11~20","12,800","1985","경강로"
