"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 고성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 고성군 토성면 용촌리","3**","단독","8m미만","95.42","258","201603","11~20","17,349","null","용촌1길"
"강원도 고성군 토성면 운봉리","2**","단독","8m미만","142.95","555","201604","1~10","2,406","1925","운봉길"
"강원도 고성군 토성면 운봉리","5**","단독","8m미만","61.42","724","201611","1~10","14,800","2015","곡실평길"
"강원도 고성군 토성면 운봉리","3*","단독","8m미만","358.29","919","201609","1~10","10,000","1986","백촌5길"
"강원도 고성군 토성면 인흥리","4**","단독","8m미만","84.6","248","201609","21~30","8,048","null","인흥2길"
"강원도 고성군 토성면 인흥리","4**","단독","-","123.33","615","201603","11~20","25,000","2016","잼버리동로"
"강원도 고성군 토성면 인흥리","9**","단독","8m미만","108.5","660","201603","21~31","8,000","2003","인흥길"
"강원도 고성군 토성면 인흥리","1**","단독","8m미만","348.56","813","201610","1~10","21,000","1996","인흥1길"
"강원도 고성군 토성면 인흥리","3**","단독","8m미만","199.62","984","201603","21~31","14,100","2009","풍곡길"
"강원도 고성군 토성면 천진리","1**","다가구","8m미만","435.12","408","201610","21~31","38,200","null","토성로"
"강원도 고성군 토성면 천진리","1**","다가구","12m미만","223.92","831","201609","1~10","80,000","2009","천진해변길"
"강원도 고성군 토성면 천진리","1**","단독","8m미만","50.4","113","201603","21~31","8,000","2011","천진주택1길"
"강원도 고성군 토성면 천진리","1**","단독","8m미만","26.95","124","201609","1~10","4,560","1968","천진주택길"
"강원도 고성군 토성면 천진리","8*","단독","8m미만","34.55","165","201602","11~20","4,600","1978","천진6길"
"강원도 고성군 토성면 천진리","1**","단독","8m미만","196.5","231","201605","11~20","22,581","1999","천진주택길"
"강원도 고성군 토성면 천진리","6*","단독","8m미만","99.9","866","201610","1~10","15,000","1995","천진5길"
"강원도 고성군 토성면 청간리","4*","단독","8m미만","101.5","357","201608","11~20","9,000","1991","청간길"
"강원도 고성군 토성면 학야리","2*","단독","8m미만","56.48","215","201607","21~31","2,943","1981","무릉도원로"
"강원도 고성군 토성면 학야리","2**","단독","8m미만","71.33","936","201606","1~10","17,000","2013","햇골길"
"강원도 고성군 현내면 대진리","1**","다가구","12m미만","693.73","692","201610","11~20","120,000","2003","한나루로"
"강원도 고성군 현내면 대진리","1**","단독","12m미만","135.59","104","201605","21~31","4,000","1955","한나루로"
"강원도 고성군 현내면 대진리","2**","단독","25m미만","56.28","121","201608","1~10","3,800","1988","금강산로"
"강원도 고성군 현내면 대진리","9*","단독","12m미만","96.96","131","201601","11~20","4,300","1955","한나루로"
"강원도 고성군 현내면 대진리","2*","단독","8m미만","24.36","138","201608","11~20","2,600","1955","한나루로4길"
"강원도 고성군 현내면 대진리","2**","단독","8m미만","52.56","154","201605","11~20","1,800","1988","금강산로"
"강원도 고성군 현내면 대진리","1**","단독","8m미만","31","238","201606","1~10","3,300","1955","대진4길"
"강원도 고성군 현내면 대진리","2*","단독","12m미만","18","727","201605","1~10","28,600","2011","한나루로"
"강원도 고성군 현내면 배봉리","1**","단독","8m미만","238.93","1616","201606","21~30","9,000","1996","백두대간로"
"강원도 고성군 현내면 죽정리","3**","단독","25m미만","198.99","411","201610","11~20","14,000","2009","화진포서길"
"강원도 고성군 현내면 죽정리","4*","단독","-","28.8","926","201610","21~31","4,000","1955","모정2길"
"강원도 고성군 현내면 철통리","9*","단독","8m미만","87","660","201609","1~10","11,200","2010","철통1길"
"강원도 고성군 현내면 초도리","2**","단독","12m미만","67.62","146","201605","21~31","13,280","1988","한나루로"
"강원도 고성군 현내면 초도리","2**","단독","25m미만","112.06","238","201603","1~10","16,000","1980","금강산로"
