"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 영월군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 영월군 주천면 주천리","1***","단독","8m미만","39","69","201608","11~20","5,000","1984","주천로72번길"
"강원도 영월군 주천면 주천리","1***","단독","12m미만","76.67","260","201605","21~31","29,000","1955","주천로"
"강원도 영월군 주천면 주천리","5**","단독","8m미만","85.57","295","201601","1~10","13,600","2013","송학주천로"
"강원도 영월군 주천면 주천리","1***","단독","12m미만","487.8","328","201612","1~10","48,064","1996","주천로"
"강원도 영월군 주천면 주천리","1***","단독","8m미만","83.36","541","201606","11~20","17,400","2008","도천길"
"강원도 영월군 주천면 판운리","4**","단독","8m미만","79.05","602","201612","21~31","9,500","2005","미다리길"
"강원도 영월군 중동면 녹전리","8**","단독","12m미만","120.91","91","201609","11~20","4,000","1965","태백산로"
"강원도 영월군 중동면 녹전리","7**","단독","8m미만","71.82","327","201604","21~30","7,100","1987","태백산로"
"강원도 영월군 중동면 녹전리","7**","단독","8m미만","136.97","446","201612","11~20","13,000","1997","중동시장길"
"강원도 영월군 중동면 녹전리","4**","단독","8m미만","78.22","462","201609","1~10","10,376","2016","덧재길"
"강원도 영월군 중동면 석항리","1**","단독","8m미만","82.72","56","201612","1~10","2,300","1961","석항역길"
"강원도 영월군 중동면 석항리","1**","단독","8m미만","24.6","122","201603","21~31","1,300","2006","영월로"
"강원도 영월군 중동면 석항리","1**","단독","12m미만","184.06","278","201603","21~31","8,000","1982","영월로"
"강원도 영월군 중동면 석항리","2**","단독","8m미만","153.27","451","201609","21~30","5,800","2011","태백산로"
"강원도 영월군 중동면 석항리","7*","단독","12m미만","123.29","679","201608","1~10","10,000","2013","영월로"
"강원도 영월군 중동면 연상리","4*","단독","12m미만","1103.64","410","201606","1~10","16,700","2005","영월로"
"강원도 영월군 중동면 연상리","1**","단독","8m미만","66.3","670","201611","11~20","10,000","2012","북실길"
"강원도 영월군 한반도면 광전리","1***","단독","8m미만","69","308","201605","1~10","5,000","2007","매운길"
"강원도 영월군 한반도면 광전리","8**","단독","8m미만","94.72","321","201610","21~31","15,000","2003","광탄로"
"강원도 영월군 한반도면 광전리","1***","단독","8m미만","98.55","660","201606","11~20","20,000","2009","절구지길"
"강원도 영월군 한반도면 광전리","1***","단독","8m미만","89.76","755","201610","1~10","14,680","2007","매운길"
"강원도 영월군 한반도면 신천리","9*","단독","8m미만","84.4","187","201611","1~10","450","1996","null"
"강원도 영월군 한반도면 신천리","1***","단독","-","97.74","484","201605","11~20","7,000","1993","화랏길"
"강원도 영월군 한반도면 신천리","4**","단독","8m미만","138.5","588","201605","11~20","7,800","1998","신천길"
"강원도 영월군 한반도면 쌍용리","1***","단독","8m미만","82.36","331","201611","11~20","10,000","1991","강원남로"
"강원도 영월군 한반도면 쌍용리","1***","단독","25m미만","99.84","360","201606","1~10","12,000","2005","강원남로"
"강원도 영월군 한반도면 쌍용리","6**","단독","12m미만","194.4","569","201605","11~20","6,000","1993","쌍용로"
"강원도 영월군 한반도면 후탄리","4**","단독","8m미만","79.6","615","201606","1~10","12,500","1984","후탄로"
