시도명,시군구명,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
강원도,철원군,B000009865,김화여자중학교,중학교,1980-03-23,공립,본교,운영,강원도 철원군 서면 와수리 589-3,강원도 철원군 서면 와수1로 90,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2016-05-17,38.2433347,127.4335335,2017-09-05
강원도,화천군,B000009866,화천중학교,중학교,1954-11-05,공립,본교,운영,강원도 화천군 하남면 위라리  501-3,,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0973460,127.7063832,2017-09-05
강원도,화천군,B000009867,상서중학교,중학교,1970-12-31,공립,본교,운영,강원도 화천군 상서면 파포리  291,강원도 화천군 상서면 평촌길  126-30,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1572350,127.6501044,2017-09-05
강원도,화천군,B000009868,간동중학교,중학교,1954-05-20,공립,본교,운영,강원도 화천군 간동면 유촌리  608-1,강원도 화천군 간동면 파로호로  945-21,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0563405,127.7924300,2017-09-05
강원도,화천군,B000009869,사내중학교,중학교,1966-04-16,공립,본교,운영,강원도 화천군 사내면 사창리  351,,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0642733,127.5198151,2017-09-05
강원도,양구군,B000009870,양구중학교,중학교,1955-03-29,공립,본교,운영,강원도 양구군 양구읍 상리  186-3,강원도 양구군 양구읍 중심로  115,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1001651,127.9918882,2017-09-05
강원도,양구군,B000009871,양구여자중학교,중학교,1969-10-04,공립,본교,운영,강원도 양구군 양구읍 정림리  230-1,강원도 양구군 양구읍 박수근로  327,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1015051,127.9816654,2017-09-05
강원도,양구군,B000009874,방산중학교,중학교,1971-04-10,공립,본교,운영,강원도 양구군 방산면 금악리  220-8,강원도 양구군 방산면 평화로  5057,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.2053824,127.9382752,2017-09-05
강원도,횡성군,B000005088,청일초등학교신대분교장,초등학교,1957-04-01,공립,분교,운영,강원도 횡성군 청일면 신대리  321-1,강원도 횡성군 청일면 청일로779번길  117,7800000,강원도교육청,7891000,강원도횡성교육지원청,2013-11-29,,37.5925971,128.2184792,2017-09-05
강원도,영월군,B000005089,봉래초등학교,초등학교,1946-05-20,공립,본교,운영,강원도 영월군 영월읍 덕포리  557,강원도 영월군 영월읍 중앙로  168-17,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1766946,128.4759731,2017-09-05
강원도,강릉시,B000009771,주문진중학교,중학교,1951-08-31,공립,본교,운영,강원도 강릉시 주문진읍 교항리  48-119,강원도 강릉시 주문진읍 연주로  294,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.8795861,128.8284944,2017-09-05
강원도,강릉시,B000009772,옥계중학교,중학교,1954-06-27,공립,본교,운영,강원도 강릉시 옥계면 천남리  172,강원도 강릉시 옥계면 천남길  38-13,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.6020972,129.0334407,2017-09-05
강원도,강릉시,B000009773,사천중학교,중학교,1955-03-29,공립,본교,운영,강원도 강릉시 사천면 석교리  234,강원도 강릉시 사천면 석교골말길  8,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.8279557,128.8457500,2017-09-05
강원도,강릉시,B000009774,왕산중학교,중학교,1970-06-09,공립,본교,운영,강원도 강릉시 왕산면 도마리  325-18,강원도 강릉시 왕산면 백두대간로  2005,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,,37.6727237,128.8369031,2017-09-05
강원도,동해시,B000009775,묵호중학교,중학교,1951-10-30,공립,본교,운영,강원도 동해시 발한동  173,강원도 동해시 향로3길  42(발한동),7800000,강원도교육청,7841000,강원도동해교육지원청,2013-11-29,,37.5440945,129.1057760,2017-09-05
강원도,동해시,B000009776,북평중학교,중학교,1951-09-15,공립,본교,운영,강원도 동해시 용정동  498,강원도 동해시 용정로  40-7(용정동),7800000,강원도교육청,7841000,강원도동해교육지원청,2013-11-29,,37.4978553,129.1164084,2017-09-05
강원도,동해시,B000009781,동해삼육중학교,중학교,1967-11-20,사립,본교,운영,강원도 동해시 천곡동 566-3,강원도 동해시 동해대로 5367(천곡동),7800000,강원도교육청,7841000,강원도동해교육지원청,2013-11-29,2015-06-23,37.5216231,129.1005221,2017-09-05
강원도,태백시,B000009782,태백중학교,중학교,1948-04-01,공립,본교,운영,강원도 태백시 장성동  109-3,강원도 태백시 장성로  265(장성동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.0972112,129.0192323,2017-09-05
강원도,태백시,B000009783,황지중학교,중학교,1963-03-16,공립,본교,운영,강원도 태백시 황지동  59-163,강원도 태백시 문화로  16(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1666163,128.9879712,2017-09-05
강원도,태백시,B000009784,장성여자중학교,중학교,1966-04-12,공립,본교,운영,강원도 태백시 장성동 62-1 장성여자중학교,강원도 태백시 하장성1길 10  장성여자중학교,7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,2015-06-23,37.1034994,129.0211423,2017-09-05
강원도,태백시,B000009785,황지여자중학교,중학교,1969-12-24,공립,본교,운영,강원도 태백시 황지동  274-13,강원도 태백시 연지로33번길  26(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1780348,128.9892288,2017-09-05
강원도,태백시,B000009786,함태중학교,중학교,1986-11-27,공립,본교,운영,강원도 태백시 황지동  166-2,강원도 태백시 번영로  11(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1456741,128.9866982,2017-09-05
강원도,태백시,B000009787,철암중학교,중학교,1966-03-05,공립,본교,운영,강원도 태백시 철암동  산61-12,강원도 태백시 상철암길  10-32(철암동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1226500,129.0441438,2017-09-05
강원도,태백시,B000009788,상장중학교,중학교,1983-12-31,공립,본교,운영,강원도 태백시 황지동  123,강원도 태백시 태백로  1221(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1499929,128.9925732,2017-09-05
강원도,속초시,B000009789,속초중학교,중학교,1951-10-16,공립,본교,운영,강원도 속초시 교동  776-5,강원도 속초시 미시령로  3358(교동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2048239,128.5728994,2017-09-05
강원도,속초시,B000009790,설악중학교,중학교,1966-12-23,공립,본교,운영,강원도 속초시 교동  780-5,강원도 속초시 미시령로  3402(교동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2062535,128.5781621,2017-09-05
강원도,속초시,B000009791,설악여자중학교,중학교,1971-01-16,공립,본교,운영,강원도 속초시 노학동  2-5,강원도 속초시 배움터길  29(노학동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1981370,128.5676263,2017-09-05
강원도,속초시,B000009792,속초여자중학교,중학교,1955-03-27,공립,본교,운영,강원도 속초시 금호동  625-37,강원도 속초시 번영로  81(금호동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2069151,128.5849080,2017-09-05
강원도,양양군,B000009793,양양중학교,중학교,1951-10-12,공립,본교,운영,강원도 양양군 양양읍 서문리  139,,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0725971,128.6170172,2017-09-05
강원도,속초시,B000004980,소야초등학교,초등학교,2002-09-01,공립,본교,운영,강원도 속초시 노학동  1-36,강원도 속초시 배움터길  42(노학동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1995400,128.5664589,2017-09-05
강원도,양양군,B000009794,양양여자중학교,중학교,1955-04-10,공립,본교,운영,강원도 양양군 양양읍 서문리  84,강원도 양양군 양양읍 서문3길  12,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0727733,128.6138558,2017-09-05
강원도,양양군,B000009795,현북중학교,중학교,1967-10-28,공립,본교,운영,강원도 양양군 현북면 상광정리  556-2,강원도 양양군 현북면 송이로  254,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0144918,128.6942533,2017-09-05
강원도,속초시,B000004979,온정초등학교,초등학교,1951-09-15,공립,본교,운영,강원도 속초시 노학동  620,강원도 속초시 온천로  107(노학동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1901382,128.5545650,2017-09-05
강원도,속초시,B000004981,청대초등학교,초등학교,1997-04-01,공립,본교,운영,강원도 속초시 조양동  562-5,강원도 속초시 소평로  175(조양동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1913266,128.5769476,2017-09-05
강원도,속초시,B000004982,조양초등학교,초등학교,1970-12-31,공립,본교,운영,강원도 속초시 조양동  1396,강원도 속초시 동해대로  3965(조양동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1884101,128.5984110,2017-09-05
강원도,속초시,B000004983,청봉초등학교,초등학교,2007-03-01,공립,본교,운영,강원도 속초시 조양동  1540-2,강원도 속초시 조양로118번길  9(조양동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1880042,128.5870024,2017-09-05
강원도,속초시,B000004984,청호초등학교,초등학교,1957-01-23,공립,본교,운영,강원도 속초시 청호동  432-38,강원도 속초시 청호로  60(청호동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1955836,128.5979799,2017-09-05
강원도,속초시,B000004985,대포초등학교,초등학교,1919-04-01,공립,본교,운영,강원도 속초시 대포동  350,강원도 속초시 동해대로  3797(대포동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1738390,128.6036068,2017-09-05
강원도,속초시,B000004986,설악초등학교,초등학교,1940-04-01,공립,본교,운영,강원도 속초시 설악동  358,강원도 속초시 청봉로  51(설악동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1638422,128.5406981,2017-09-05
강원도,속초시,B000004987,교동초등학교,초등학교,1969-10-02,공립,본교,운영,강원도 속초시 교동  779-16,강원도 속초시 만천1길  67(교동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2030322,128.5743354,2017-09-05
강원도,양양군,B000004988,조산초등학교,초등학교,1944-04-10,공립,본교,운영,강원도 양양군 양양읍 조산리  450-5,강원도 양양군 양양읍 동해대로  3020,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1134004,128.6326299,2017-09-05
강원도,양양군,B000004989,양양초등학교,초등학교,1906-09-06,공립,본교,운영,강원도 양양군 양양읍 구교리  28,강원도 양양군 양양읍 군청길  39,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0771247,128.6220827,2017-09-05
강원도,양양군,B000004990,상평초등학교,초등학교,1934-10-10,공립,본교,운영,강원도 양양군 서면 상평리  18,강원도 양양군 서면 물윗구미길  25,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0733731,128.5863074,2017-09-05
강원도,양양군,B000004991,한남초등학교,초등학교,1953-04-01,공립,본교,운영,강원도 양양군 서면 용천리  505,강원도 양양군 서면 남대천로  218,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0560554,128.6073777,2017-09-05
강원도,양양군,B000004992,손양초등학교,초등학교,1934-04-01,공립,본교,운영,강원도 양양군 손양면 하왕도리  114-1,강원도 양양군 손양면 손중로  202,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0605665,128.6426499,2017-09-05
강원도,양양군,B000004993,송포초등학교,초등학교,1951-09-01,공립,본교,운영,강원도 양양군 손양면 송전리  22-1,강원도 양양군 손양면 동명로  321-11,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0894263,128.6565001,2017-09-05
강원도,양양군,B000004994,현북초등학교,초등학교,1931-04-01,공립,본교,운영,강원도 양양군 현북면 상광정리  577,강원도 양양군 현북면 송이로  222,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0156453,128.6975502,2017-09-05
강원도,양양군,B000004995,광정초등학교,초등학교,1967-03-20,공립,본교,운영,강원도 양양군 현북면 하광정리  193,강원도 양양군 현북면 하조대1길  38,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0184807,128.7252575,2017-09-05
강원도,양양군,B000004996,남애초등학교,초등학교,1963-01-07,공립,본교,운영,강원도 양양군 현남면 남애리  554,강원도 양양군 현남면 갯마을길  10,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,37.9464538,128.7811113,2017-09-05
강원도,양양군,B000004997,인구초등학교,초등학교,1922-05-10,공립,본교,운영,강원도 양양군 현남면 인구리  44-5,강원도 양양군 현남면 해송천로  10,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,37.9676526,128.7584842,2017-09-05
강원도,양양군,B000004998,강현초등학교,초등학교,1933-04-01,공립,본교,운영,강원도 양양군 강현면 정암리  510-1,강원도 양양군 강현면 진미로12번길  22,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.1492778,128.6041529,2017-09-05
강원도,양양군,B000004999,인구초등학교임호분교장,초등학교,1943-05-10,공립,분교,운영,강원도 양양군 현남면 임호정리  258-2,강원도 양양군 현남면 화상천로  164,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,37.9254129,128.7769038,2017-09-05
강원도,양양군,B000005000,오색초등학교,초등학교,1961-04-01,공립,본교,운영,강원도 양양군 서면 오색리  307-1,강원도 양양군 서면 설악로  1173,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.0742185,128.4790572,2017-09-05
강원도,양양군,B000005001,현성초등학교,초등학교,1934-10-01,공립,본교,운영,강원도 양양군 현북면 어성전리  530,강원도 양양군 현북면 어성전길  114,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,37.9519051,128.6653267,2017-09-05
